State,State_FIPS,Region,Year,Month,DailywoBoard_final,HourlyComposite_final,MonthlyComposite_final,TotalHiredSeasonal_final,Mexican_final,HiredWorkersonFarms_final,Local_final,Intrastate_final,Interstate_final,TotalForeign_final,Jamaican_final,Bahamian_final,BWIOthers_final,BWI_final,Canadian_final,CanadianOthers_final,PuertoRican_final,OtherForeign_final,TotalAg_final,Nonlocal_final,Farmworkers_Total,Farmworkers_Family,Farmworkers_Hired,Petroleum,Tractors,Cotton_machine,Sugarbeet_machine,Sugarbeet_monogerm,SugarBeets,Cotton,Tomatoes_total,Lettuce,Strawberries_total,Citrus,Cantaloupes,BrusselsSprouts,Asparagus_total,Celery,Cucumbers_pickle,Tomatoes_fresh,Tomatoes_proc,Strawberries_fresh,Strawberries_proc,Asparagus_fresh,Asparagus_proc,TotalHiredSeasonal_dual,TotalHiredSeasonal_HP,TotalAg_dual,TotalAg_HP,Mexican_dual,Mexican_HP,TotalForeign_dual,TotalForeign_HP,TotalDomestic_dual,Local_dual,Local_HP,Intrastate_dual,Intrastate_HP,Interstate_dual,Interstate_HP,Jamaican_dual,Jamaican_HP,Bahamian_dual,Bahamian_HP,BWI_dual,BWI_HP,Canadian_dual,Canadian_HP,PuertoRican_dual,PuertoRican_HP,OtherForeign_dual,OtherForeign_HP,cropland_1954,State_name,pop1950
VA,51,5.0,1970,5.0,,,,2800.0,,,2700.0,0.0,100.0,0.0,,,,,,,0.0,,,,129,98,31,,,0,,,,3.0,35300.0,,0.0,,,,0.0,,,,35300,,,,,2800,,,,,,0,,2800,2700,,0,,100,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1948,8.0,,,,,0.0,,17900.0,,,0.0,0.0,,,,0.0,,,0.0,,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,17900,,,,,,0.0,0.0,0.0,,,,0,,,,0,3158000,Virginia,3318680
VA,51,5.0,1968,3.0,,,,,,,,,,,,,,,,,,,,,111,93,18,,,0,,,,3.0,63000.0,,0.0,,,,0.0,,,,63000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1957,8.0,,,,9575.0,0.0,,4635.0,0.0,1195.0,0.0,,,0,,,,0.0,,5830.0,,238,163,75,,,0,,,,8.6,38400.0,,0.0,,,,0.0,,,,38400,,,,,9575,,5830,,0,,0,,5830,4635,,0,,1195,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1964,8.0,,,,10721.0,0.0,,6521.0,0.0,4200.0,0.0,,,,0.0,,0,0.0,,,,198,126,72,24008935,78989,26,,,,13.6,57000.0,,0.0,,,,0.0,,,,57000,,,,,10721,,,,0,,0,,10721,6521,,0,,4200,,,,,,0,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1963,1.0,6.8,0.784,,,,163000.0,,,,,,,,,,,,,,,131,106,25,,,0,,,,11.7,42200.0,,0.0,,,,0.0,,,,42200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1951,10.0,5.3,0.571,,,,521000.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1954,4.0,5.2,0.515,,,0.0,285000.0,0.0,,,,0.0,,,,0.0,,,0.0,,0,,,,17109575,64750,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,0.0,0.0,0.0,,,,0,,,,0,3158000,Virginia,3318680
VA,51,5.0,1969,11.0,,,,2520.0,,,2220.0,0.0,300.0,0.0,,,,,,,0.0,,,,108,87,21,25693000,79347,0,,,,2.1,42400.0,,0.0,,,,0.0,,,,42400,,,,,2520,,,,,,0,,2520,2220,,0,,300,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1950,10.0,4.8,0.512,,,0.0,574000.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.0,199.0,199.0,,,,0,,,,0,3158000,Virginia,3318680
VA,51,5.0,1945,4.0,3.35,,58.8,,,358000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1971,6.0,,,,,,,3950.0,160.0,1100.0,,,,,,,,0.0,,,,138,78,60,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5210,3950,,160,,1100,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1964,1.0,6.8,0.796,,,,185000.0,,,,,,,,,,,,,,,123,102,21,24008935,78989,26,,,,13.6,57000.0,,0.0,,,,0.0,,,,57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1947,6.0,,,,,,,,,,295.0,,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,295.0,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1946,2.0,,,,,,,,,,39.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,39,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1952,1.0,5.2,0.604,,,,173000.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1949,10.0,4.6,0.49399998784065247,,,,435000.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1953,12.0,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,0.0,0.0,0.0,,,,0,,,,0,3158000,Virginia,3318680
VA,51,5.0,1960,5.0,,,,5015.0,0.0,,4615.0,0.0,400.0,0.0,,,,0.0,,0,0.0,,,,249,182,67,,,1,,,,10.4,43200.0,,0.0,,,,0.0,,,,43200,,,,,5015,,,,0,,0,,5015,4615,,0,,400,,,,,,0,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1956,1.0,5.7,0.657,,,,200000.0,,,,,,,,,,,,,,,,,,,,0,,,,12.1,58800.0,,0.0,,,,0.0,,,,58800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1957,11.0,,,,4400.0,0.0,,1815.0,0.0,80.0,115.0,,,115,,,,0.0,,2010.0,,181,151,30,,,0,,,,8.6,38400.0,,0.0,,,,0.0,,,,38400,,,,,4400,,2010,,0,,115,,1895,1815,,0,,80,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1947,7.0,4.3,,78.7,,,462000.0,,,,358.0,,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,,,,,,,,,,,358.0,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1954,5.0,,,,8700.0,0.0,,5823.0,60.0,1397.0,0.0,0.0,,0,,0.0,,150.0,0.0,7430.0,1640,,,,17109575,64750,0,,,,,,,,,,,,,,,,,,,,8700,,7430,,0,0,0,,7430,5823,5830,60,,1397,,,0.0,0.0,0.0,,,,0,150,,,0,3158000,Virginia,3318680
VA,51,5.0,1962,8.0,,,,9916.0,0.0,,6305.0,15.0,3596.0,0.0,,,,0.0,,0,41.0,,,,234,152,82,,,0,,,,7.7,63000.0,,0.0,,,,0.0,,,,63000,,,,,9916,,,,0,,0,,9916,6305,,15,,3596,,,,,,0,,,,41,,,,3158000,Virginia,3318680
VA,51,5.0,1946,4.0,3.8,,69.0,,,351000.0,,,,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,40,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1967,3.0,,,,,,,,,,,,,,,,,,,,,116,94,22,,,0,,,,0.2,55700.0,,0.0,,,,0.0,,,,55700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,,1970,3.0,,,,,,,,,,,,,,,,,,,,,102,84,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1954,8.0,,,,14265.0,0.0,,7290.0,60.0,2405.0,0.0,0.0,,0,,0.0,,100.0,0.0,9855.0,2560,,,,17109575,64750,0,,,,,,,,,,,,,,,,,,,,14265,,9855,,0,0,0,,9855,7290,6870,60,,2405,,,0.0,0.0,0.0,,,,0,100,,,0,3158000,Virginia,3318680
VA,51,5.0,1963,7.0,6.9,0.747,,16210.0,0.0,538000.0,6058.0,0.0,10152.0,0.0,,,,0.0,,0,0.0,,,,218,118,100,,,0,,,,11.7,42200.0,,0.0,,,,0.0,,,,42200,,,,,16210,,,,0,,0,,16210,6058,,0,,10152,,,,,,0,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1958,6.0,,,,6655.0,0.0,,2460.0,0.0,3070.0,0.0,,,0,,,,25.0,,5555.0,,258,159,99,,,0,,,,9.3,48000.0,,0.0,,,,0.0,,,,48000,,,,,6655,,5555,,0,,0,,5555,2460,,0,,3070,,,,,,,,,,25,,,,3158000,Virginia,3318680
VA,51,5.0,1965,7.0,7.1,0.765,,15252.0,0.0,480000.0,9610.0,105.0,5537.0,0.0,,,,0.0,,,0.0,0.0,,,193,105,88,,,41,,,,20.8,66300.0,,0.0,,,,0.0,,,,66300,,,,,15252,,,,0,,0,,15252,9610,,105,,5537,,,,,,0,,,,0,,0.0,,3158000,Virginia,3318680
VA,51,5.0,1973,3.0,,,,,,,,,,,,,,,,,,,,,91,77,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1954,6.0,,,,11819.0,0.0,,4180.0,60.0,6586.0,0.0,0.0,,0,,0.0,,150.0,0.0,10976.0,6800,,,,17109575,64750,0,,,,,,,,,,,,,,,,,,,,11819,,10976,,0,0,0,,10976,4180,3640,60,,6586,,,0.0,0.0,0.0,,,,0,150,,,0,3158000,Virginia,3318680
VA,51,5.0,1944,6.0,,,,,,,,,,,,1809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809.0,,,,,,,,,,3158000,Virginia,3318680
VA,51,,1973,11.0,,,,,,,,,,,,,,,,,,,,,89,73,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1943,1.0,2.4,,43.0,,,324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1971,7.0,11.1,,,,,305000.0,6845.0,50.0,5065.0,,,,,,,,0.0,,,,144,80,64,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11960,6845,,50,,5065,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,,1959,5.0,,,,,,,,,,,,,,,,,,,,,256,189,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1947,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,,1961,3.0,,,,,,,,,,,,,,,,,,,,,175,144,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1954,10.0,5.5,0.596,,21916.0,0.0,499000.0,11565.0,60.0,4382.0,539.0,0.0,,539,,0.0,,100.0,0.0,16646.0,4550,,,,17109575,64750,0,,,,,,,,,,,,,,,,,,,,21916,,16646,,0,0,539,,16107,11565,11380,60,,4382,,,0.0,540.0,540.0,,,,0,100,,,0,3158000,Virginia,3318680
VA,51,5.0,1968,9.0,,,,,,,5413.0,100.0,2711.0,,,,,,,,0.0,,,,133,95,38,,,0,,,,3.0,63000.0,,0.0,,,,0.0,,,,63000,,,,,,,,,,,,,8224,5413,,100,,2711,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1949,7.0,4.45,0.47099998593330383,,,,809000.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1972,6.0,,,,,,,3810.0,100.0,950.0,,,,,,,,0.0,,,,123,78,45,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4860,3810,,100,,950,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1960,10.0,6.5,0.718,,17075.0,0.0,415000.0,12757.0,29.0,3422.0,860.0,,,,860.0,,0,7.0,,,,217,162,55,,,1,,,,10.4,43200.0,,0.0,,,,0.0,,,,43200,,,,,17075,,,,0,,860,,16215,12757,,29,,3422,,,,,,860,,,,7,,,,3158000,Virginia,3318680
VA,51,5.0,1972,10.0,11.7,,,9388.0,,196000.0,6102.0,115.0,2364.0,807.0,,,,807.0,,,0.0,,,,114,86,28,,,0,,,,,,,,,,,,,,,,,,,,9388,,,,,,807,,8581,6102,,115,,2364,,,,,,807,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1965,12.0,,,,,,,,,,,,,,,,,,,,,104,88,16,,,41,,,,20.8,66300.0,,0.0,,,,0.0,,,,66300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1953,10.0,5.4,0.596,,,0.0,433000.0,8600.0,,,,0.0,,,,0.0,,,0.0,,4744,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,8600,,,,,,0.0,476.0,476.0,,,,0,,,,0,3158000,Virginia,3318680
VA,51,5.0,1966,10.0,8.1,0.874,,11131.0,,310000.0,7220.0,21.0,3316.0,574.0,,,,574.0,,,0.0,,,,142,104,38,,,47,,,,2.3,47000.0,,0.0,,,,0.0,,,,47000,,,,,11131,,,,,,574,,10557,7220,,21,,3316,,,,,,574,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1956,4.0,5.7,0.566,,,,267000.0,,,,,,,,,,,,,,,,,,,,0,,,,12.1,58800.0,,0.0,,,,0.0,,,,58800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1953,2.0,,,,,0.0,,0.0,,,,0.0,,,,0.0,,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,0.0,0.0,0.0,,,,0,,,,0,3158000,Virginia,3318680
VA,51,5.0,1966,8.0,,,,9236.0,0.0,,5152.0,0.0,4084.0,0.0,,,,0.0,,,0.0,0.0,,,157,105,52,,,47,,,,2.3,47000.0,,0.0,,,,0.0,,,,47000,,,,,9236,,,,0,,0,,9236,5152,,0,,4084,,,,,,0,,,,0,,0.0,,3158000,Virginia,3318680
VA,51,5.0,1964,12.0,,,,,,,,,,,,,,,,,,,,,116,98,18,24008935,78989,26,,,,13.6,57000.0,,0.0,,,,0.0,,,,57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1945,11.0,,,,,,,,,,1540.0,40.0,,,,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540,,,,,,,,,40,,,,,,,,,,1500.0,,3158000,Virginia,3318680
VA,51,5.0,1946,5.0,,,,,,,,,,168.0,39.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,39,,129.0,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1964,3.0,,,,,,,,,,,,,,,,,,,,,146,120,26,24008935,78989,26,,,,13.6,57000.0,,0.0,,,,0.0,,,,57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1958,11.0,,,,4030.0,0.0,,1865.0,0.0,155.0,5.0,,,5,,,,0.0,,2025.0,,193,159,34,,,0,,,,9.3,48000.0,,0.0,,,,0.0,,,,48000,,,,,4030,,2025,,0,,5,,2020,1865,,0,,155,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1945,5.0,,,,,,,,,,791.0,,206.0,,,,,,585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791,,,,,,,,,,,206.0,,,,,,,,585.0,,3158000,Virginia,3318680
VA,51,5.0,1965,3.0,,,,,,,,,,,,,,,,,,,,,121,99,22,,,41,,,,20.8,66300.0,,0.0,,,,0.0,,,,66300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1945,12.0,,,,,,,,,,695.0,40.0,,,,,,,655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,,,,,,,,,40,,,,,,,,,,655.0,,3158000,Virginia,3318680
VA,51,5.0,1958,8.0,,,,12820.0,0.0,,6225.0,15.0,2880.0,0.0,,,0,,,,0.0,,9120.0,,259,166,93,,,0,,,,9.3,48000.0,,0.0,,,,0.0,,,,48000,,,,,12820,,9120,,0,,0,,9120,6225,,15,,2880,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1955,1.0,5.4,0.62,,,,199000.0,,,,,,,,,,,,,,,,,,,,0,,,,11.4,51300.0,,0.0,,,,0.0,,,,51300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1944,10.0,3.35,,57.5,,,551000.0,,,,,85.0,939.0,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,939.0,,133,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1951,4.0,5.1,0.492,,,0.0,446000.0,11900.0,,,,0.0,,,,0.0,,87.0,0.0,,8400,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,11900,,,,,,0.0,0.0,0.0,,,,0,,87,,0,3158000,Virginia,3318680
VA,51,5.0,1951,5.0,,,,,0.0,,13105.0,,,,0.0,,,,0.0,,92.0,0.0,,8395,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,13105,,,,,,0.0,0.0,0.0,,,,0,,92,,0,3158000,Virginia,3318680
VA,51,5.0,1968,11.0,,,,2850.0,,,2350.0,0.0,500.0,0.0,,,,,,,0.0,,,,108,88,20,,,0,,,,3.0,63000.0,,0.0,,,,0.0,,,,63000,,,,,2850,,,,,,0,,2850,2350,,0,,500,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1967,9.0,,,,9120.0,,,5111.0,31.0,3669.0,309.0,,,,309.0,,,0.0,,,,143,105,38,,,0,,,,0.2,55700.0,,0.0,,,,0.0,,,,55700,,,,,9120,,,,,,309,,8811,5111,,31,,3669,,,,,,309,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1962,11.0,,,,1240.0,0.0,,1240.0,0.0,0.0,0.0,,,,0.0,,0,0.0,,,,166,138,28,,,0,,,,7.7,63000.0,,0.0,,,,0.0,,,,63000,,,,,1240,,,,0,,0,,1240,1240,,0,,0,,,,,,0,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1955,11.0,,,,3990.0,0.0,,1360.0,0.0,80.0,0.0,,,0,,,,0.0,,1440.0,,,,,,,0,,,,11.4,51300.0,,0.0,,,,0.0,,,,51300,,,,,3990,,1440,,0,,0,,1440,1360,,0,,80,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1953,11.0,,,,2500.0,0.0,,250.0,0.0,38.0,322.0,0.0,,322,,0.0,,0.0,0.0,610.0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,2500,,610,,0,0,322,,288,250,800,0,,38,,,0.0,0.0,0.0,,,,0,0,,,0,3158000,Virginia,3318680
VA,51,5.0,1972,7.0,12.1,,,,,271000.0,6412.0,0.0,4594.0,,,,,,,,0.0,,,,143,81,62,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11006,6412,,0,,4594,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1947,4.0,4.2,,76.8,,,349000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1947,5.0,,,,,,,,,,100.0,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,100.0,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1943,7.0,2.6,,47.5,,,541000.0,,,,,,699.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.0,,,,,,,,,,3158000,Virginia,3318680
VA,51,,1959,3.0,,,,,,,,,,,,,,,,,,,,,199,161,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1945,1.0,3.3499999046325684,,57.8,,,302000.0,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1969,10.0,10.0,1.11,,10779.0,,212000.0,7292.0,100.0,2637.0,750.0,,,,750.0,,,0.0,,,,126,95,31,25693000,79347,0,,,,2.1,42400.0,,0.0,,,,0.0,,,,42400,,,,,10779,,,,,,750,,10029,7292,,100,,2637,,,,,,750,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1965,1.0,7.2,0.842,,,,196000.0,,,,,,,,,,,,,,,102,86,16,,,41,,,,20.8,66300.0,,0.0,,,,0.0,,,,66300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1971,4.0,10.9,1.1,,,,174000.0,,,,,,,,,,,,,,,106,86,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1954,1.0,5.3,0.614,,,0.0,170000.0,0.0,,,,0.0,,,,0.0,,,0.0,,0,,,,17109575,64750,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,0.0,0.0,0.0,,,,0,,,,0,3158000,Virginia,3318680
VA,51,5.0,1950,4.0,4.45,0.433,,,,459000.0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1953,4.0,5.4,0.525,,,0.0,437000.0,0.0,,,,0.0,,,,0.0,,,0.0,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,0.0,0.0,0.0,,,,0,,,,0,3158000,Virginia,3318680
VA,51,5.0,1953,8.0,,,,9927.0,0.0,,4610.0,0.0,1617.0,0.0,0.0,,0,,0.0,,25.0,0.0,6252.0,1930,,,,,,0,,,,,,,,,,,,,,,,,,,,9927,,6252,,0,0,0,,6252,4610,5870,0,,1617,,,0.0,0.0,0.0,,,,0,25,,,0,3158000,Virginia,3318680
VA,51,5.0,1966,6.0,,,,5527.0,0.0,,4347.0,80.0,1100.0,0.0,,,,0.0,,,0.0,0.0,,,168,96,72,,,47,,,,2.3,47000.0,,0.0,,,,0.0,,,,47000,,,,,5527,,,,0,,0,,5527,4347,,80,,1100,,,,,,0,,,,0,,0.0,,3158000,Virginia,3318680
VA,51,5.0,1952,5.0,,,,,0.0,,7350.0,,,,6.0,,,,0.0,,64.0,0.0,,2580,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,7350,,,,,,6.0,0.0,0.0,,,,0,,64,,0,3158000,Virginia,3318680
VA,51,5.0,1957,7.0,6.0,0.642,,15205.0,0.0,552000.0,5970.0,0.0,7330.0,0.0,,,0,,,,265.0,,13565.0,,,,,,,0,,,,8.6,38400.0,,0.0,,,,0.0,,,,38400,,,,,15205,,13565,,0,,0,,13565,5970,,0,,7330,,,,,,,,,,265,,,,3158000,Virginia,3318680
VA,51,5.0,1947,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1959,8.0,,,,8260.0,0.0,,6570.0,0.0,1685.0,0.0,,,,0.0,,0,5.0,,,,251,160,91,20562977,75143,0,,,,12.6,35000.0,,0.0,,,,0.0,,,,35000,,,,,8260,,,,0,,0,,8260,6570,,0,,1685,,,,,,0,,,,5,,,,3158000,Virginia,3318680
VA,51,5.0,1971,5.0,,,,,,,2300.0,150.0,400.0,,,,,,,,0.0,,,,123,95,28,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850,2300,,150,,400,,,,,,,,,,0,,,,3158000,Virginia,3318680
VA,51,5.0,1967,10.0,8.6,0.973,,12053.0,,268000.0,7350.0,56.0,3982.0,665.0,,,,665.0,,,30.0,,,,137,103,34,,,0,,,,0.2,55700.0,,0.0,,,,0.0,,,,55700,,,,,12053,,,,,,665,,11388,7350,,56,,3982,,,,,,665,,,,30,,,,3158000,Virginia,3318680
VA,51,5.0,1955,6.0,,,,10935.0,0.0,,3861.0,60.0,5798.0,0.0,,,0,,,,116.0,,9835.0,,,,,,,0,,,,11.4,51300.0,,0.0,,,,0.0,,,,51300,,,,,10935,,9835,,0,,0,,9835,3861,,60,,5798,,,,,,,,,,116,,,,3158000,Virginia,3318680
VA,51,5.0,1946,3.0,,,,,,,,,,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,40,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1954,7.0,5.3,0.563,,16886.0,0.0,547000.0,6805.0,60.0,7376.0,0.0,0.0,,0,,0.0,,150.0,0.0,14391.0,7520,,,,17109575,64750,0,,,,,,,,,,,,,,,,,,,,16886,,14391,,0,0,0,,14391,6805,7060,60,,7376,,,0.0,0.0,0.0,,,,0,150,,,0,3158000,Virginia,3318680
VA,51,5.0,1961,1.0,6.5,0.751,,,,163000.0,,,,,,,,,,,,,,,138,115,23,,,0,,,,10.1,57000.0,,0.0,,,,0.0,,,,57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1943,9.0,,,,,,,,,,,,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1974,7.0,14.7,,,,,,,,,,,,,,,,,,,,,,,38960000,76121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158000,Virginia,3318680
VA,51,5.0,1965,6.0,,,,5835.0,0.0,,4606.0,166.0,1063.0,0.0,,,,0.0,,,0.0,0.0,,,187,107,80,,,41,,,,20.8,66300.0,,0.0,,,,0.0,,,,66300,,,,,5835,,,,0,,0,,5835,4606,,166,,1063,,,,,,0,,,,0,,0.0,,3158000,Virginia,3318680
